model_key,model,family,size,is_edge,architecture,architecture_display,item_id,type,n_judges,completude,fidelidade,rastreabilidade,quality,sql_match,retrieval_precision,retrieval_recall,type_predicted,match_type,match_agents,latency_total,latency_planner,latency_sql,latency_rag,latency_synthesizer,latency_verifier,latency_consolidator,input_tokens,output_tokens,total_tokens
gpt,GPT-5,gpt,large,False,no-verifier,Sem Verificação,NS7,NS,3,1.6666666666666667,1.3333333333333333,2,1.6666666666666667,True,1.0,1.0,NS,True,True,16.69,2.904,,1.1612,12.6152,,0.0001,11366.0,1211.0,12577.0
gpt,GPT-5,gpt,large,False,no-verifier,Sem Verificação,NS8,NS,3,2,1.6666666666666667,2,1.888888888888889,False,1.0,1.0,NS,True,True,14.68,2.0725,,0.3944,12.187,,,11112.0,1074.0,12186.0
gpt,GPT-5,gpt,large,False,no-verifier,Sem Verificação,NS9,NS,3,2,1.6666666666666667,2,1.888888888888889,False,1.0,1.0,NS,True,True,10.77,1.9357,,0.5034,8.3245,,0.0001,10699.0,733.0,11432.0
gpt,GPT-5,gpt,large,False,no-verifier,Sem Verificação,NS10,NS,3,2,1.6666666666666667,2,1.888888888888889,False,1.0,1.0,NS,True,True,19.6,2.0734,,1.1488,16.3707,,0.0001,11135.0,1280.0,12415.0
gpt,GPT-5,gpt,large,False,no-verifier,Sem Verificação,H1,H,3,2,1.6666666666666667,2,1.888888888888889,True,0.5,1.0,H,True,True,55.16,6.7534,7.096,0.9549,41.3015,,0.0001,24969.0,4305.0,29274.0
gpt,GPT-5,gpt,large,False,no-verifier,Sem Verificação,H2,H,3,2,1.6666666666666667,2,1.888888888888889,True,1.0,1.0,H,True,True,27.47,2.8358,4.4188,1.3903,20.2101,,0.0001,14780.0,1456.0,16236.0
gpt,GPT-5,gpt,large,False,no-verifier,Sem Verificação,H3,H,3,1.3333333333333333,1,2,1.4444444444444444,True,1.0,1.0,H,True,True,21.75,2.5959,1.6859,0.664,17.4642,,0.0001,12800.0,1437.0,14237.0
gpt,GPT-5,gpt,large,False,no-verifier,Sem Verificação,H4,H,3,0.6666666666666666,1.6666666666666667,2,1.4444444444444446,False,0.5,1.0,H,True,True,31.4,4.6848,2.4542,1.141,24.2591,,0.0001,16465.0,2138.0,18603.0
gpt,GPT-5,gpt,large,False,no-verifier,Sem Verificação,H5,H,3,1.6666666666666667,1.3333333333333333,2,1.6666666666666667,False,1.0,1.0,H,True,True,13.16,3.0335,1.9724,1.1801,8.1523,,0.0001,12315.0,865.0,13180.0
gpt,GPT-5,gpt,large,False,no-verifier,Sem Verificação,H6,H,3,0.6666666666666666,1.3333333333333333,2,1.3333333333333333,False,1.0,1.0,H,True,True,13.39,2.8936,1.5371,1.2632,8.9538,,0.0001,16349.0,881.0,17230.0
gpt,GPT-5,gpt,large,False,no-verifier,Sem Verificação,H7,H,3,1.3333333333333333,1.6666666666666667,2,1.6666666666666667,True,1.0,1.0,H,True,True,17.02,2.4632,1.2801,1.3027,13.2424,,0.0001,12549.0,1166.0,13715.0
gpt,GPT-5,gpt,large,False,no-verifier,Sem Verificação,H8,H,3,2,1.6666666666666667,2,1.888888888888889,True,0.5,1.0,H,True,True,16.04,5.0128,2.121,0.3539,8.9019,,0.0001,13287.0,849.0,14136.0
gpt,GPT-5,gpt,large,False,no-verifier,Sem Verificação,H9,H,3,1,1,2,1.3333333333333333,True,1.0,1.0,H,True,True,30.01,4.6311,1.9165,0.3605,23.4544,,0.0001,14016.0,2164.0,16180.0
gpt,GPT-5,gpt,large,False,no-verifier,Sem Verificação,H10,H,3,1.6666666666666667,1.6666666666666667,2,1.777777777777778,True,0.5,1.0,H,True,True,40.55,3.6883,2.9385,1.1822,33.9156,,0.0002,17208.0,2161.0,19369.0
gpt,GPT-5,gpt,large,False,poc,Simples,S1,S,3,1,2,2,1.6666666666666667,True,,,S,True,True,7.78,3.198,2.1032,,2.4719,,,9838.0,242.0,10080.0
gpt,GPT-5,gpt,large,False,poc,Simples,S2,S,3,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.222222222222222,False,,,S,True,True,10.76,3.2131,4.2688,,3.2591,,,9841.0,552.0,10393.0
gpt,GPT-5,gpt,large,False,poc,Simples,S3,S,3,2,2,2,2.0,True,,,S,True,True,9.2,3.1931,2.3602,,3.6332,,,10498.0,418.0,10916.0
gpt,GPT-5,gpt,large,False,poc,Simples,S4,S,3,1,2,1.6666666666666667,1.5555555555555556,True,,,S,True,True,9.19,3.3132,2.1513,,3.6894,,,12029.0,361.0,12390.0
gpt,GPT-5,gpt,large,False,poc,Simples,S5,S,3,0.6666666666666666,2,1.6666666666666667,1.4444444444444444,False,,,S,True,True,5.53,1.2241,1.4548,,2.8511,,,9985.0,293.0,10278.0
gpt,GPT-5,gpt,large,False,poc,Simples,S6,S,3,1.6666666666666667,2,1.6666666666666667,1.777777777777778,True,,,S,True,True,5.67,1.2925,1.3448,,3.0314,,,9524.0,278.0,9802.0
gpt,GPT-5,gpt,large,False,poc,Simples,S7,S,3,1,2,2,1.6666666666666667,True,,,S,True,True,9.8,1.3427,1.3239,,7.1285,,,10725.0,550.0,11275.0
gpt,GPT-5,gpt,large,False,poc,Simples,S8,S,3,2,1.3333333333333333,2,1.7777777777777777,True,,,H,False,True,9.73,1.5784,1.5097,1.0748,6.6371,,,12590.0,566.0,13156.0
gpt,GPT-5,gpt,large,False,poc,Simples,S9,S,3,0.6666666666666666,2,1.6666666666666667,1.4444444444444444,True,,,S,True,True,4.72,1.3724,1.3185,,2.0146,,,9595.0,174.0,9769.0
gpt,GPT-5,gpt,large,False,poc,Simples,S10,S,3,2,2,1.3333333333333333,1.7777777777777777,True,,,S,True,True,6.88,1.5702,1.5295,,3.7717,,,9638.0,347.0,9985.0
gpt,GPT-5,gpt,large,False,poc,Simples,NS1,NS,3,1,2,2,1.6666666666666667,False,0.0,0.0,NS,True,True,6.24,1.5674,,1.1604,3.5131,,,9921.0,197.0,10118.0
gpt,GPT-5,gpt,large,False,poc,Simples,NS2,NS,3,1.3333333333333333,2,2,1.7777777777777777,False,1.0,1.0,NS,True,True,6.69,1.3854,,0.3658,4.934,,,9732.0,417.0,10149.0
gpt,GPT-5,gpt,large,False,poc,Simples,NS3,NS,3,2,1.6666666666666667,2,1.888888888888889,False,1.0,1.0,NS,True,True,10.0,1.6443,,0.3842,7.9648,,,9694.0,529.0,10223.0
gpt,GPT-5,gpt,large,False,poc,Simples,NS4,NS,3,1,2,2,1.6666666666666667,False,0.5,1.0,NS,True,True,4.25,1.7364,,0.3542,2.1561,,,10288.0,183.0,10471.0
gpt,GPT-5,gpt,large,False,poc,Simples,NS5,NS,3,1.6666666666666667,2,2,1.888888888888889,False,1.0,1.0,NS,True,True,6.21,1.2435,,0.5088,4.454,,,9165.0,365.0,9530.0
gpt,GPT-5,gpt,large,False,poc,Simples,NS6,NS,3,1,2,2,1.6666666666666667,True,0.0,0.0,NS,True,True,5.19,1.2939,,0.3578,3.5375,,,9675.0,295.0,9970.0
gpt,GPT-5,gpt,large,False,poc,Simples,NS7,NS,3,1.3333333333333333,2,1.6666666666666667,1.6666666666666667,False,1.0,1.0,NS,True,True,6.05,1.489,,0.6231,3.9328,,,10363.0,336.0,10699.0
gpt,GPT-5,gpt,large,False,poc,Simples,NS8,NS,3,2,2,2,2.0,False,1.0,1.0,NS,True,True,7.67,1.5509,,0.5451,5.5738,,,9730.0,440.0,10170.0
gpt,GPT-5,gpt,large,False,poc,Simples,NS9,NS,3,1.6666666666666667,2,2,1.888888888888889,False,1.0,1.0,NS,True,True,7.11,1.7852,,0.3851,4.9308,,,9317.0,357.0,9674.0
gpt,GPT-5,gpt,large,False,poc,Simples,NS10,NS,3,2,1.6666666666666667,2,1.888888888888889,False,1.0,1.0,NS,True,True,14.5,1.5578,,0.5389,12.4037,,,9736.0,1050.0,10786.0
gpt,GPT-5,gpt,large,False,poc,Simples,H1,H,3,1,1.6666666666666667,2,1.5555555555555556,False,0.5,1.0,H,True,True,12.39,2.4811,1.052,0.4321,8.8528,,,11854.0,812.0,12666.0
gpt,GPT-5,gpt,large,False,poc,Simples,H2,H,3,1,1.6666666666666667,1.6666666666666667,1.4444444444444446,False,1.0,1.0,H,True,True,7.41,1.5131,1.1796,1.3303,4.5667,,,13272.0,411.0,13683.0
gpt,GPT-5,gpt,large,False,poc,Simples,H3,H,3,0.6666666666666666,1.6666666666666667,2,1.4444444444444446,False,1.0,1.0,H,True,True,9.04,1.4017,1.1061,1.1801,6.4497,,,11626.0,487.0,12113.0
gpt,GPT-5,gpt,large,False,poc,Simples,H4,H,3,1,1.6666666666666667,1.3333333333333333,1.3333333333333333,False,1.0,1.0,H,True,True,11.23,1.5998,1.052,0.5083,8.5758,,,12147.0,628.0,12775.0
gpt,GPT-5,gpt,large,False,poc,Simples,H5,H,3,0.6666666666666666,1.6666666666666667,2,1.4444444444444446,False,1.0,1.0,H,True,True,9.64,1.539,1.1635,0.3616,6.9224,,,11204.0,507.0,11711.0
gpt,GPT-5,gpt,large,False,poc,Simples,H6,H,3,0,1.6666666666666667,1.6666666666666667,1.1111111111111112,False,1.0,1.0,H,True,True,7.31,1.5744,1.1705,0.4323,4.5603,,,15171.0,341.0,15512.0
gpt,GPT-5,gpt,large,False,poc,Simples,H7,H,3,1.3333333333333333,2,2,1.7777777777777777,False,1.0,1.0,H,True,True,7.08,1.4294,1.2438,1.2734,4.3746,,,11196.0,398.0,11594.0
gpt,GPT-5,gpt,large,False,poc,Simples,H8,H,3,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,False,1.0,1.0,H,True,True,7.41,1.3899,1.0824,1.1849,4.8317,,,11970.0,338.0,12308.0
gpt,GPT-5,gpt,large,False,poc,Simples,H9,H,3,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.5555555555555556,True,1.0,1.0,H,True,True,14.13,2.0425,1.813,0.3871,10.2555,,,11901.0,927.0,12828.0
gpt,GPT-5,gpt,large,False,poc,Simples,H10,H,3,1,1.6666666666666667,2,1.5555555555555556,False,0.5,1.0,H,True,True,13.94,2.1846,1.1577,0.4395,10.5878,,,15289.0,703.0,15992.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,S5,S,3,1,1.6666666666666667,1.6666666666666667,1.4444444444444446,False,,,S,True,True,105.89,7.1864,2.819,,7.1387,32.5054,0.0001,29384.0,13810.0,43194.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,S1,S,3,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.4444444444444444,True,,,S,True,True,113.31,17.602,4.0266,,6.8122,28.046,0.0001,28560.0,10514.0,39074.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,S4,S,3,1,1.6666666666666667,2,1.5555555555555556,True,,,S,True,True,115.93,4.3192,4.9318,,7.2163,37.6162,0.0001,33362.0,13242.0,46604.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,S3,S,3,2,1.6666666666666667,1.6666666666666667,1.777777777777778,True,,,S,True,True,126.2,4.5557,6.0242,,24.8438,20.534,0.0001,33823.0,11329.0,45152.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,S6,S,3,2,2,2,2.0,True,,,S,True,True,30.95,8.7675,3.3963,,6.7922,11.9835,0.0001,13443.0,3352.0,16795.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,S2,S,3,0,1.3333333333333333,1.6666666666666667,1.0,False,,,H,False,True,186.84,10.1144,14.0139,1.0663,9.9473,62.5993,0.0001,58574.0,22840.0,81414.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,S10,S,3,2,2,2,2.0,True,,,S,True,True,40.13,2.9724,4.7738,,16.6264,15.7489,0.0001,13823.0,4047.0,17870.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,S9,S,3,1,2,2,1.6666666666666667,True,,,S,True,True,103.3,4.6949,2.2942,,5.5742,17.6073,0.0001,27771.0,9624.0,37395.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,S8,S,3,2,2,1.6666666666666667,1.888888888888889,True,,,H,False,True,119.08,8.2557,4.5104,0.5398,9.9488,24.755,0.0001,36146.0,12465.0,48611.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,NS1,NS,3,1,1.6666666666666667,2,1.5555555555555556,False,0.0,0.0,NS,True,True,40.89,8.1954,,0.5094,12.5507,19.6291,0.0001,15102.0,4206.0,19308.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,NS2,NS,3,1.6666666666666667,1.6666666666666667,2,1.777777777777778,False,1.0,1.0,NS,True,True,47.94,4.3231,,0.4681,23.9799,19.1609,0.0001,16228.0,6277.0,22505.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,NS6,NS,3,0,2,0,0.6666666666666666,False,0.0,0.0,NS,True,True,28.66,3.6723,,0.482,2.8619,21.6394,,10944.0,3839.0,14783.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,NS4,NS,3,2,2,2,2.0,False,1.0,1.0,NS,True,True,69.58,11.2491,,0.4607,6.9053,50.9554,,16742.0,5836.0,22578.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,NS5,NS,3,2,1.6666666666666667,2,1.888888888888889,False,1.0,1.0,NS,True,True,65.0,5.2058,,0.374,18.9911,40.4233,0.0001,14012.0,4943.0,18955.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,NS3,NS,3,1,1.6666666666666667,2,1.5555555555555556,False,0.0,0.0,NS,True,True,89.29,4.6661,,0.4753,11.9093,72.2378,0.0001,14313.0,6844.0,21157.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,S7,S,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,True,,,S,True,True,224.42,7.6417,15.2531,,64.9411,53.5334,0.0001,45227.0,24893.0,70120.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,NS9,NS,3,2,1.6666666666666667,2,1.888888888888889,False,0.5,1.0,NS,True,True,54.18,7.1183,,0.4747,15.4917,31.0895,0.0001,16140.0,8270.0,24410.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,NS8,NS,3,1,1,2,1.3333333333333333,False,1.0,1.0,NS,True,True,72.31,10.6658,,0.5084,24.1013,37.0269,0.0002,15507.0,7943.0,23450.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,NS10,NS,3,2,1.6666666666666667,2,1.888888888888889,False,1.0,1.0,NS,True,True,63.9,6.5234,,0.4837,31.8801,25.0115,0.0001,15742.0,6907.0,22649.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,H4,H,3,1,1,2,1.3333333333333333,False,1.0,1.0,H,True,True,77.61,5.546,3.0868,1.1492,26.4168,42.553,0.0001,23554.0,9871.0,33425.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,H2,H,3,1.6666666666666667,1,2,1.5555555555555556,True,1.0,1.0,H,True,True,162.96,22.5684,13.1935,0.3925,29.0277,98.1617,0.0001,22003.0,10949.0,32952.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,H5,H,3,1,1.3333333333333333,2,1.4444444444444444,False,1.0,1.0,H,True,True,40.15,3.5479,8.4237,0.5495,16.5619,11.6075,0.0001,15868.0,4532.0,20400.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,H3,H,3,1,2,2,1.6666666666666667,False,0.0,0.0,H,True,True,160.06,4.3526,6.8343,0.7383,7.541,63.4829,,31641.0,15509.0,47150.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,H1,H,3,1.6666666666666667,1.3333333333333333,2,1.6666666666666667,True,0.5,1.0,H,True,True,223.99,6.4129,16.6569,1.0694,27.1504,42.1562,0.0001,301952.0,27504.0,329456.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,H8,H,3,2,1.3333333333333333,2,1.7777777777777777,True,0.5,1.0,H,True,True,44.42,4.782,2.9338,0.581,12.5947,24.102,0.0001,17999.0,6845.0,24844.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,H6,H,3,0.6666666666666666,1.3333333333333333,2,1.3333333333333333,False,1.0,1.0,H,True,True,60.91,4.9396,7.2101,0.4014,11.2232,37.5311,0.0001,20474.0,7766.0,28240.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,H9,H,3,1,1,2,1.3333333333333333,True,0.67,1.0,H,True,True,102.28,9.8357,3.0342,1.1558,11.5357,29.0586,0.0001,49355.0,12294.0,61649.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,H10,H,3,1.3333333333333333,1.6666666666666667,2,1.6666666666666667,True,0.33,1.0,H,True,True,203.3,9.4005,21.2442,1.1608,9.2978,57.0156,0.0001,52105.0,15903.0,68008.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,H7,H,3,1,0.6666666666666666,2,1.222222222222222,True,1.0,1.0,H,True,True,124.18,5.3593,2.3995,1.0444,7.9952,108.4123,0.0002,17095.0,9686.0,26781.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,full,Completa,NS7,NS,3,2,1.3333333333333333,2,1.7777777777777777,False,1.0,1.0,NS,True,True,144.32,7.8921,,1.2569,28.7638,106.4015,0.0002,19474.0,10404.0,29878.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,S1,S,3,1,2,2,1.6666666666666667,True,,,S,True,True,20.32,6.2846,2.4132,,,,11.6149,11142.0,2498.0,13640.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,S2,S,3,0.6666666666666666,2,2,1.5555555555555554,False,,,S,True,True,30.02,9.8533,6.6423,,,,13.5168,11037.0,3711.0,14748.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,S3,S,3,2,2,2,2.0,True,,,S,True,True,54.52,5.53,6.2772,,,,42.6997,12223.0,3400.0,15623.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,S4,S,3,1.3333333333333333,1.3333333333333333,2,1.5555555555555554,True,,,S,True,True,43.9,8.9986,5.9885,,,,28.8952,13760.0,3806.0,17566.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,S5,S,3,0.6666666666666666,1.6666666666666667,2,1.4444444444444446,False,,,S,True,True,21.27,4.5244,4.6889,,,,12.0485,11352.0,2705.0,14057.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,S6,S,3,2,2,2,2.0,True,,,S,True,True,21.47,2.6212,5.8438,,,,12.9844,11007.0,2899.0,13906.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,S7,S,3,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.222222222222222,True,,,S,True,True,23.99,5.2255,3.5365,,,,15.2215,12548.0,2098.0,14646.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,S8,S,3,2,2,2,2.0,True,,,S,True,True,19.98,3.4678,2.5274,,,,13.9811,11827.0,3575.0,15402.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,S9,S,3,0.6666666666666666,2,2,1.5555555555555554,True,,,S,True,True,36.12,3.0374,4.4602,,,,28.6177,11008.0,2367.0,13375.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,S10,S,3,2,2,2,2.0,True,,,S,True,True,25.44,4.843,6.5965,,,,13.9947,11039.0,2906.0,13945.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,NS1,NS,3,1.3333333333333333,2,2,1.7777777777777777,False,0.0,0.0,NS,True,True,15.46,4.2371,,0.7339,,,10.4877,11093.0,2511.0,13604.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,NS2,NS,3,1.3333333333333333,2,2,1.7777777777777777,False,1.0,1.0,NS,True,True,12.44,3.5863,,0.4565,,,8.3912,11384.0,1729.0,13113.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,NS3,NS,3,1,1.6666666666666667,2,1.5555555555555556,False,0.0,0.0,NS,True,True,15.65,3.2405,,0.5516,,,11.8567,10508.0,2757.0,13265.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,NS4,NS,3,1,1,1.3333333333333333,1.111111111111111,False,0.5,1.0,NS,True,True,8.5,4.189,,0.3605,,,3.9468,11603.0,1044.0,12647.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,NS5,NS,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,False,1.0,1.0,NS,True,True,46.65,3.3986,,0.54,,,42.7106,10331.0,4290.0,14621.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,NS6,NS,3,0,1.6666666666666667,0.6666666666666666,0.7777777777777778,True,0.0,0.0,NS,True,True,19.95,4.1872,,0.4205,,,15.3403,9278.0,2060.0,11338.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,NS7,NS,3,1.6666666666666667,1,1.3333333333333333,1.3333333333333333,False,1.0,1.0,H,False,True,26.41,13.6628,4.9191,1.0458,,,7.8158,28051.0,2594.0,30645.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,NS8,NS,3,0.6666666666666666,0.6666666666666666,2,1.111111111111111,False,1.0,1.0,NS,True,True,34.98,7.5308,,0.5448,,,26.8986,10954.0,2769.0,13723.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,NS9,NS,3,2,1.6666666666666667,2,1.888888888888889,False,0.5,1.0,NS,True,True,41.06,4.0349,,0.4761,,,36.5446,10967.0,3529.0,14496.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,NS10,NS,3,2,1.6666666666666667,2,1.888888888888889,False,1.0,1.0,NS,True,True,14.16,3.8637,,0.4366,,,9.8569,11026.0,2163.0,13189.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,H1,H,3,1.6666666666666667,0.6666666666666666,1,1.1111111111111112,True,0.5,1.0,H,True,True,53.98,11.7385,8.1297,0.3667,,,34.1067,73764.0,3614.0,77378.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,H2,H,3,2,1.6666666666666667,2,1.888888888888889,True,1.0,1.0,H,True,True,17.54,3.6411,6.4515,0.6435,,,7.4391,15185.0,3242.0,18427.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,H3,H,3,1,2,1.6666666666666667,1.5555555555555556,False,0.0,0.0,H,True,True,28.38,9.2245,1.8538,0.3727,,,17.2922,11497.0,2790.0,14287.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,H4,H,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,True,1.0,1.0,H,True,True,14.84,4.9542,3.5367,1.0385,,,6.3451,16737.0,2203.0,18940.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,H5,H,3,1,1.6666666666666667,2,1.5555555555555556,False,1.0,1.0,H,True,True,36.86,7.3139,15.9204,0.6115,,,13.6201,14145.0,3801.0,17946.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,H6,H,3,1,1.6666666666666667,2,1.5555555555555556,False,1.0,1.0,H,True,True,16.9,4.6859,6.2946,0.5764,,,5.91,15465.0,2153.0,17618.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,H7,H,3,1.3333333333333333,1.3333333333333333,2,1.5555555555555554,True,1.0,1.0,H,True,True,64.98,3.18,2.1172,0.485,,,59.6778,12710.0,5964.0,18674.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,H8,H,3,2,1.3333333333333333,1.6666666666666667,1.6666666666666667,True,0.5,1.0,H,True,True,22.34,9.0379,5.5018,0.5345,,,7.7958,13254.0,1978.0,15232.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,H9,H,3,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.5555555555555556,True,1.0,1.0,H,True,True,26.3,8.3646,2.4943,0.6643,,,15.4329,13803.0,2219.0,16022.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-synthesizer,Sem Síntese,H10,H,3,2,2,2,2.0,True,0.5,1.0,H,True,True,18.78,7.3001,3.908,0.5993,,,7.5727,17375.0,2467.0,19842.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-verifier,Sem Verificação,S1,S,3,1,1.6666666666666667,2,1.5555555555555556,True,,,S,True,True,12.29,4.8554,2.038,,5.378,,0.0001,11807.0,1441.0,13248.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-verifier,Sem Verificação,S2,S,3,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.222222222222222,False,,,S,True,True,36.85,6.1101,11.5516,,19.1702,,0.0001,11704.0,2016.0,13720.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-verifier,Sem Verificação,S3,S,3,2,2,2,2.0,True,,,S,True,True,28.24,8.3337,10.0489,,9.8473,,0.0001,12915.0,2422.0,15337.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-verifier,Sem Verificação,S4,S,3,1,1.6666666666666667,1.6666666666666667,1.4444444444444446,True,,,S,True,True,35.3,10.3071,8.3826,,16.5973,,0.0001,14527.0,2173.0,16700.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-verifier,Sem Verificação,S5,S,3,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.222222222222222,False,,,S,True,True,38.2,10.6452,3.3306,,24.2109,,0.0001,12017.0,1696.0,13713.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-verifier,Sem Verificação,S6,S,3,2,2,2,2.0,True,,,S,True,True,11.77,2.7441,2.1182,,6.9077,,,11576.0,1578.0,13154.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-verifier,Sem Verificação,S7,S,3,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.4444444444444444,True,,,S,True,True,38.25,5.5376,2.2017,,30.5048,,0.0001,13216.0,2504.0,15720.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-verifier,Sem Verificação,S8,S,3,2,1.6666666666666667,2,1.888888888888889,True,,,H,False,True,26.14,6.8842,10.734,0.9251,8.516,,0.0001,14709.0,2325.0,17034.0
qwen-35b,Qwen 3.5 35B-A3B,qwen,small,False,no-verifier,Sem Verificação,S9,S,3,1,2,2,1.6666666666666667,True,,,S,True,True,14.6,4.3332,4.3838,,5.8741,,0.0001,11677.0,1232.0,12909.0
